Date,Open,High,Low,Close,Adj Close,Volume
2010-05-05,75.80000305175781,76.9800033569336,75.51000213623047,76.69999694824219,76.69999694824219,4785100
2010-05-06,76.41000366210938,77.25,71.5,74.58999633789062,74.58999633789062,10384300
2010-05-07,74.25,75.8499984741211,72.7300033569336,74.41000366210938,74.41000366210938,9018300
2010-05-10,77.06999969482422,78.30000305175781,76.62999725341797,78.2300033569336,78.2300033569336,7535300
2010-05-11,77.43000030517578,78.80000305175781,76.86000061035156,77.61000061035156,77.61000061035156,4919200
2010-05-12,77.69000244140625,78.55000305175781,77.20999908447266,78.0,78.0,3611600
2010-05-13,77.88999938964844,78.0999984741211,77.16999816894531,77.2699966430664,77.2699966430664,3429100
2010-05-14,77.1500015258789,77.20999908447266,75.30999755859375,76.2300033569336,76.2300033569336,5366600
2010-05-17,76.05999755859375,76.52999877929688,75.0199966430664,76.30999755859375,76.30999755859375,3707100
2010-05-18,76.36000061035156,77.36000061035156,75.25,75.47000122070312,75.47000122070312,4386500
2010-05-19,75.05000305175781,76.30000305175781,74.26000213623047,75.83000183105469,75.83000183105469,4675600
2010-05-20,74.4000015258789,74.61000061035156,72.25,72.27999877929688,72.27999877929688,7728800
2010-05-21,71.13999938964844,73.25,70.0,73.01000213623047,73.01000213623047,10920900
2010-05-24,72.30999755859375,72.52999877929688,70.69999694824219,70.77999877929688,70.77999877929688,5304400
2010-05-25,69.88999938964844,70.87000274658203,68.4800033569336,70.7300033569336,70.7300033569336,8409000
2010-05-26,71.4800033569336,71.4800033569336,70.16000366210938,70.31999969482422,70.31999969482422,5414900
2010-05-27,71.08999633789062,73.41999816894531,71.08999633789062,73.3499984741211,73.3499984741211,6530400
2010-05-28,72.4000015258789,72.73999786376953,70.55000305175781,70.55000305175781,70.55000305175781,7820800
2010-06-01,70.05000305175781,71.94000244140625,69.94999694824219,70.26000213623047,70.26000213623047,5382500
2010-06-02,70.51000213623047,72.33000183105469,70.16999816894531,72.25,72.25,4913800
2010-06-03,72.4000015258789,72.6500015258789,71.30000305175781,72.33999633789062,72.33999633789062,4122900
2010-06-04,70.91000366210938,71.25,69.77999877929688,70.19000244140625,70.19000244140625,7387000
2010-06-07,70.29000091552734,70.9800033569336,69.80000305175781,70.04000091552734,70.04000091552734,5457600
2010-06-08,70.19999694824219,72.86000061035156,69.61000061035156,72.63999938964844,72.63999938964844,6710600
2010-06-09,72.87000274658203,73.56999969482422,71.36000061035156,71.80999755859375,71.80999755859375,5909800
2010-06-10,72.30999755859375,74.19999694824219,72.30000305175781,74.0999984741211,74.0999984741211,6174000
2010-06-11,73.5999984741211,74.7300033569336,73.25,74.41000366210938,74.41000366210938,4812900
2010-06-14,74.87000274658203,75.7699966430664,74.58999633789062,74.91999816894531,74.91999816894531,5646100
2010-06-15,75.33000183105469,77.31999969482422,74.80000305175781,77.25,77.25,7254300
2010-06-16,76.86000061035156,77.54000091552734,76.48999786376953,77.51000213623047,77.51000213623047,4848700
2010-06-17,77.72000122070312,79.30000305175781,77.55999755859375,79.2300033569336,79.2300033569336,9075300
2010-06-18,79.44999694824219,79.9800033569336,79.16000366210938,79.93000030517578,79.93000030517578,13211800
2010-06-21,80.0999984741211,80.44999694824219,79.1500015258789,79.80999755859375,79.80999755859375,8377700
2010-06-22,79.54000091552734,80.31999969482422,79.11000061035156,79.52999877929688,79.52999877929688,9059300
2010-06-23,79.44999694824219,79.88999938964844,77.80999755859375,79.13999938964844,79.13999938964844,7180800
2010-06-24,78.87000274658203,79.75,78.0,78.86000061035156,78.86000061035156,10153600
2010-06-25,79.3499984741211,81.9000015258789,79.25,81.9000015258789,81.9000015258789,109267000
2010-06-28,81.26000213623047,81.36000061035156,80.88999938964844,81.0199966430664,81.0199966430664,17628400
2010-06-29,80.30000305175781,81.41999816894531,79.55000305175781,80.02999877929688,80.02999877929688,19427200
2010-06-30,79.80000305175781,80.77999877929688,79.37999725341797,79.69000244140625,79.69000244140625,10967500
2010-07-01,79.55999755859375,79.66999816894531,77.93000030517578,78.80999755859375,78.80999755859375,11930900
2010-07-02,79.05000305175781,79.47000122070312,76.66999816894531,77.23999786376953,77.23999786376953,9319900
2010-07-06,77.5999984741211,78.9000015258789,76.72000122070312,77.56999969482422,77.56999969482422,8676000
2010-07-07,77.76000213623047,79.98999786376953,77.16000366210938,79.91999816894531,79.91999816894531,9977300
2010-07-08,79.61000061035156,79.91999816894531,78.7300033569336,79.41000366210938,79.41000366210938,8430600
2010-07-09,79.2699966430664,79.8499984741211,78.88999938964844,79.75,79.75,5558700
2010-07-12,79.56999969482422,79.80000305175781,78.66000366210938,79.47000122070312,79.47000122070312,5076900
2010-07-13,79.75,80.2300033569336,79.0999984741211,79.86000061035156,79.86000061035156,9216600
2010-07-14,79.91999816894531,79.91999816894531,79.05000305175781,79.3499984741211,79.3499984741211,6486000
2010-07-15,79.48999786376953,79.98999786376953,78.47000122070312,79.70999908447266,79.70999908447266,6454400
2010-07-16,79.30000305175781,79.43000030517578,77.0,77.0999984741211,77.0999984741211,9286400
2010-07-19,77.37000274658203,77.8499984741211,76.44000244140625,77.30999755859375,77.30999755859375,4895600
2010-07-20,76.4000015258789,78.5,76.30000305175781,78.23999786376953,78.23999786376953,5254200
2010-07-21,78.5199966430664,78.69999694824219,76.20999908447266,76.62999725341797,76.62999725341797,5781900
2010-07-22,77.4800033569336,78.45999908447266,77.25,78.3499984741211,78.3499984741211,6352900
2010-07-23,78.20999908447266,78.93000030517578,77.81999969482422,78.70999908447266,78.70999908447266,5414300
2010-07-26,78.73999786376953,79.43000030517578,78.27999877929688,78.72000122070312,78.72000122070312,6045700
2010-07-27,78.9000015258789,78.9800033569336,78.30000305175781,78.51000213623047,78.51000213623047,4993800
2010-07-28,78.31999969482422,78.73999786376953,77.55000305175781,77.81999969482422,77.81999969482422,3447100
2010-07-29,78.47000122070312,78.79000091552734,77.25,78.04000091552734,78.04000091552734,5098200
2010-07-30,77.29000091552734,78.44000244140625,77.29000091552734,78.12000274658203,78.12000274658203,4680600
2010-08-02,78.77999877929688,79.9800033569336,78.55999755859375,79.91999816894531,79.91999816894531,6292400
2010-08-03,79.83999633789062,80.08000183105469,79.56999969482422,79.83000183105469,79.83000183105469,4860100
2010-08-04,79.98999786376953,80.8499984741211,79.80000305175781,80.76000213623047,80.76000213623047,5380700
2010-08-05,80.19999694824219,80.87000274658203,79.88999938964844,80.83000183105469,80.83000183105469,3805400
2010-08-06,80.19000244140625,80.73999786376953,78.80999755859375,80.47000122070312,80.47000122070312,5508700
2010-08-09,80.83000183105469,80.9000015258789,79.83999633789062,80.69999694824219,80.69999694824219,3697100
2010-08-10,79.95999908447266,80.44000244140625,79.08000183105469,79.7300033569336,79.7300033569336,3296300
2010-08-11,78.91999816894531,79.0,77.41000366210938,77.5,77.5,6150200
2010-08-12,77.0,77.48999786376953,76.63999938964844,77.0199966430664,77.0199966430664,4136200
2010-08-13,76.91999816894531,77.55999755859375,76.73999786376953,76.77999877929688,76.77999877929688,3248400
2010-08-16,76.5,77.25,76.04000091552734,76.83999633789062,76.83999633789062,2949400
2010-08-17,77.47000122070312,78.19000244140625,77.0,77.52999877929688,77.52999877929688,4116300
2010-08-18,77.69999694824219,79.4800033569336,77.44000244140625,78.79000091552734,78.79000091552734,6553500
2010-08-19,78.52999877929688,78.6500015258789,77.36000061035156,77.54000091552734,77.54000091552734,5691300
2010-08-20,76.8499984741211,78.1500015258789,76.8499984741211,77.7300033569336,77.7300033569336,5400500
2010-08-23,77.87999725341797,78.05000305175781,77.20999908447266,77.2300033569336,77.2300033569336,2999000
2010-08-24,76.4000015258789,77.51000213623047,76.31999969482422,76.58000183105469,76.58000183105469,5319000
2010-08-25,76.23999786376953,77.04000091552734,75.62000274658203,76.80000305175781,76.80000305175781,5902400
2010-08-26,77.11000061035156,77.20999908447266,76.0,76.37000274658203,76.37000274658203,4489300
2010-08-27,76.86000061035156,78.77999877929688,76.66999816894531,78.77999877929688,78.77999877929688,7285800
2010-08-30,78.22000122070312,79.0,77.87000274658203,77.9000015258789,77.9000015258789,6012900
2010-08-31,77.80999755859375,79.02999877929688,77.4800033569336,78.77999877929688,78.77999877929688,16303700
2010-09-01,79.30000305175781,80.9800033569336,78.98999786376953,80.91000366210938,80.91000366210938,11057000
2010-09-02,80.76000213623047,81.36000061035156,80.22000122070312,81.19000244140625,81.19000244140625,7215600
2010-09-03,81.37000274658203,81.6500015258789,80.44000244140625,81.61000061035156,81.61000061035156,6615400
2010-09-07,80.88999938964844,81.5199966430664,80.70999908447266,80.79000091552734,80.79000091552734,5113100
2010-09-08,81.13999938964844,81.75,81.08999633789062,81.69000244140625,81.69000244140625,4799300
2010-09-09,81.9800033569336,82.43000030517578,81.6500015258789,82.30999755859375,82.30999755859375,5223600
2010-09-10,82.16999816894531,82.72000122070312,82.05999755859375,82.72000122070312,82.72000122070312,3964000
2010-09-13,82.9800033569336,83.37000274658203,82.73999786376953,83.33999633789062,83.33999633789062,6474400
2010-09-14,83.26000213623047,83.58000183105469,82.9000015258789,83.05000305175781,83.05000305175781,5468500
2010-09-15,82.9800033569336,83.54000091552734,82.33999633789062,83.4800033569336,83.4800033569336,4437200
2010-09-16,83.41999816894531,83.54000091552734,82.93000030517578,83.54000091552734,83.54000091552734,4365700
2010-09-17,83.8499984741211,84.1500015258789,82.72000122070312,82.72000122070312,82.72000122070312,18493800
2010-09-20,82.83999633789062,83.69999694824219,82.81999969482422,83.51000213623047,83.51000213623047,6108800
2010-09-21,83.48999786376953,83.83000183105469,82.81999969482422,83.08999633789062,83.08999633789062,5318500
2010-09-22,83.18000030517578,83.4800033569336,82.36000061035156,82.41999816894531,82.41999816894531,4491200
2010-09-23,82.05999755859375,82.76000213623047,80.9800033569336,81.23999786376953,81.23999786376953,4570400
2010-09-24,82.08999633789062,85.86000061035156,82.0,83.31999969482422,83.31999969482422,16046900
2010-09-27,83.5999984741211,83.87000274658203,82.80000305175781,82.87000274658203,82.87000274658203,5761600
2010-09-28,82.8499984741211,83.38999938964844,82.11000061035156,83.06999969482422,83.06999969482422,4616500
2010-09-29,82.66000366210938,83.33000183105469,82.19999694824219,82.44000244140625,82.44000244140625,4469500
2010-09-30,82.83000183105469,83.7699966430664,82.51000213623047,82.68000030517578,82.68000030517578,4908500
2010-10-01,83.30000305175781,83.4800033569336,82.33000183105469,82.70999908447266,82.70999908447266,4519800
2010-10-04,82.41000366210938,82.8499984741211,81.4800033569336,82.11000061035156,82.11000061035156,3858400
2010-10-05,82.58999633789062,83.7300033569336,81.75,83.43000030517578,83.43000030517578,7290300
2010-10-06,83.26000213623047,83.54000091552734,82.81999969482422,83.54000091552734,83.54000091552734,3359400
2010-10-07,83.83000183105469,83.8499984741211,82.58000183105469,83.16999816894531,83.16999816894531,3371200
2010-10-08,83.41000366210938,83.41999816894531,82.62999725341797,83.16000366210938,83.16000366210938,3493900
2010-10-11,83.05000305175781,83.30000305175781,82.58000183105469,82.94999694824219,82.94999694824219,1957700
2010-10-12,82.63999938964844,83.3499984741211,82.30000305175781,83.30000305175781,83.30000305175781,3500300
2010-10-13,83.5199966430664,83.87000274658203,83.20999908447266,83.66000366210938,83.66000366210938,5060000
2010-10-14,83.79000091552734,84.44999694824219,83.19000244140625,83.61000061035156,83.61000061035156,5265000
2010-10-15,84.11000061035156,84.25,82.97000122070312,83.37000274658203,83.37000274658203,5856100
2010-10-18,83.22000122070312,84.0,83.11000061035156,83.5,83.5,3830200
2010-10-19,82.91000366210938,83.43000030517578,82.01000213623047,82.36000061035156,82.36000061035156,4953400
2010-10-20,82.55000305175781,83.23999786376953,82.25,82.91999816894531,82.91999816894531,4309200
2010-10-21,82.83000183105469,83.4800033569336,82.5,83.01000213623047,83.01000213623047,4053600
2010-10-22,83.06999969482422,83.43000030517578,82.58000183105469,83.33999633789062,83.33999633789062,2683400
2010-10-25,83.5199966430664,84.0,83.27999877929688,83.33000183105469,83.33000183105469,3548600
2010-10-26,83.0,83.11000061035156,81.25,82.22000122070312,82.22000122070312,5239300
2010-10-27,81.66999816894531,81.72000122070312,80.12999725341797,80.55000305175781,80.55000305175781,5959600
2010-10-28,81.08000183105469,81.0999984741211,80.06999969482422,80.0999984741211,80.0999984741211,4381200
2010-10-29,80.04000091552734,80.18000030517578,78.72000122070312,79.55999755859375,79.55999755859375,6112400
2010-11-01,79.76000213623047,81.30999755859375,79.58000183105469,79.9000015258789,79.9000015258789,4332700
2010-11-02,80.31999969482422,80.61000061035156,80.0,80.41999816894531,80.41999816894531,3800900
2010-11-03,80.79000091552734,81.5,80.23999786376953,81.2699966430664,81.2699966430664,4396400
2010-11-04,82.1500015258789,83.08999633789062,81.69000244140625,82.95999908447266,82.95999908447266,7622800
2010-11-05,82.63999938964844,83.80000305175781,82.45999908447266,83.72000122070312,83.72000122070312,6006200
2010-11-08,83.05000305175781,83.2699966430664,81.88999938964844,82.31999969482422,82.31999969482422,4947300
2010-11-09,82.2699966430664,82.41000366210938,80.5999984741211,80.8499984741211,80.8499984741211,5320300
2010-11-10,80.63999938964844,82.16999816894531,80.63999938964844,81.93000030517578,81.93000030517578,5661100
2010-11-11,81.30000305175781,81.5999984741211,80.9000015258789,81.12999725341797,81.12999725341797,2957100
2010-11-12,80.94999694824219,80.95999908447266,80.16000366210938,80.25,80.25,3351400
2010-11-15,80.4800033569336,80.98999786376953,80.06999969482422,80.19000244140625,80.19000244140625,3626300
2010-11-16,80.05999755859375,80.30000305175781,79.66999816894531,79.91000366210938,79.91000366210938,5640100
2010-11-17,80.12999725341797,80.33000183105469,79.5199966430664,79.52999877929688,79.52999877929688,3753400
2010-11-18,80.19999694824219,80.97000122070312,80.02999877929688,80.86000061035156,80.86000061035156,3925800
2010-11-19,80.5199966430664,81.02999877929688,80.30000305175781,80.7699966430664,80.7699966430664,4219300
2010-11-22,80.11000061035156,80.55000305175781,79.69999694824219,80.0,80.0,3565100
2010-11-23,79.48999786376953,79.9000015258789,79.0199966430664,79.08999633789062,79.08999633789062,4320000
2010-11-24,79.9800033569336,80.3499984741211,79.43000030517578,80.30000305175781,80.30000305175781,3291400
2010-11-26,79.41000366210938,79.86000061035156,79.4000015258789,79.76000213623047,79.76000213623047,1849800
2010-11-29,79.04000091552734,79.88999938964844,78.81999969482422,79.51000213623047,79.51000213623047,4088400
2010-11-30,79.05999755859375,80.58000183105469,79.05000305175781,79.68000030517578,79.68000030517578,6824700
2010-12-01,80.72000122070312,81.91999816894531,80.25,80.68000030517578,80.68000030517578,6657800
2010-12-02,80.94000244140625,81.41999816894531,80.76000213623047,81.41999816894531,81.41999816894531,4908200
2010-12-03,80.80000305175781,81.16999816894531,80.19999694824219,80.9000015258789,80.9000015258789,4083100
2010-12-06,80.7300033569336,81.38999938964844,80.20999908447266,80.37999725341797,80.37999725341797,2399100
2010-12-07,80.83999633789062,81.1500015258789,79.79000091552734,79.87000274658203,79.87000274658203,4981800
2010-12-08,79.7699966430664,80.54000091552734,79.5,80.54000091552734,80.54000091552734,3889800
2010-12-09,80.66000366210938,80.75,79.8499984741211,80.48999786376953,80.48999786376953,3846400
2010-12-10,80.47000122070312,80.72000122070312,79.83999633789062,80.68000030517578,80.68000030517578,3627000
2010-12-13,80.66000366210938,80.87999725341797,80.16000366210938,80.33999633789062,80.33999633789062,4012200
2010-12-14,80.33000183105469,80.66000366210938,79.91000366210938,80.23999786376953,80.23999786376953,3182100
2010-12-15,79.95999908447266,80.16999816894531,79.4800033569336,79.55000305175781,79.55000305175781,4341500
2010-12-16,79.61000061035156,79.93000030517578,79.19999694824219,79.87999725341797,79.87999725341797,3950700
2010-12-17,79.7300033569336,80.05000305175781,79.31999969482422,79.94999694824219,79.94999694824219,6823900
2010-12-20,79.94999694824219,80.02999877929688,79.30000305175781,79.56999969482422,79.56999969482422,3205700
2010-12-21,79.69999694824219,80.58000183105469,79.58999633789062,80.48999786376953,80.48999786376953,4024100
2010-12-22,80.41000366210938,80.73999786376953,79.80000305175781,80.13999938964844,80.13999938964844,3737600
2010-12-23,80.11000061035156,80.11000061035156,79.66999816894531,79.86000061035156,79.86000061035156,2607700
2010-12-27,79.80999755859375,80.18000030517578,79.58000183105469,80.16000366210938,80.16000366210938,2218800
2010-12-28,80.13999938964844,80.22000122070312,79.87000274658203,79.98999786376953,79.98999786376953,1792500
2010-12-29,79.93000030517578,80.05999755859375,79.75,79.88999938964844,79.88999938964844,1816100
2010-12-30,80.05000305175781,80.05000305175781,79.29000091552734,79.4000015258789,79.4000015258789,2508600
2010-12-31,79.2699966430664,80.11000061035156,79.19999694824219,80.11000061035156,80.11000061035156,2935300
2011-01-03,80.5,80.83999633789062,80.22000122070312,80.41000366210938,80.41000366210938,5573500
2011-01-04,80.33000183105469,80.38999938964844,79.72000122070312,80.16999816894531,80.16999816894531,4020400
2011-01-05,79.98999786376953,80.91000366210938,79.80000305175781,80.91000366210938,80.91000366210938,4107800
2011-01-06,80.93000030517578,80.9800033569336,80.37000274658203,80.37000274658203,80.37000274658203,3938000
2011-01-07,80.61000061035156,80.69999694824219,79.5,79.73999786376953,79.73999786376953,3809600
2011-01-10,79.5199966430664,79.97000122070312,79.13999938964844,79.6500015258789,79.6500015258789,3521800
2011-01-11,79.69000244140625,80.0199966430664,79.20999908447266,79.4000015258789,79.4000015258789,3481400
2011-01-12,79.91999816894531,80.73999786376953,79.70999908447266,80.73999786376953,80.73999786376953,5436500
2011-01-13,80.7300033569336,80.88999938964844,80.29000091552734,80.76000213623047,80.76000213623047,3303800
2011-01-14,80.62999725341797,81.66999816894531,80.58000183105469,81.6500015258789,81.6500015258789,4786900
2011-01-18,81.5199966430664,82.0999984741211,81.5,81.81999969482422,81.81999969482422,4249400
2011-01-19,81.80999755859375,81.81999969482422,80.5,80.91999816894531,80.91999816894531,3932000
2011-01-20,80.81999969482422,81.37000274658203,80.5,80.7300033569336,80.7300033569336,3674500
2011-01-21,81.18000030517578,81.18000030517578,80.22000122070312,80.44999694824219,80.44999694824219,4444300
2011-01-24,81.3499984741211,83.38999938964844,81.29000091552734,82.94000244140625,82.94000244140625,7143500
2011-01-25,82.83999633789062,83.2699966430664,82.16999816894531,83.25,83.25,3863600
2011-01-26,83.33000183105469,83.4800033569336,82.91000366210938,83.06999969482422,83.06999969482422,3325200
2011-01-27,82.73999786376953,83.23999786376953,82.6500015258789,83.02999877929688,83.02999877929688,2817800
2011-01-28,83.2300033569336,83.3499984741211,81.47000122070312,81.55999755859375,81.55999755859375,5263400
2011-01-31,81.93000030517578,82.30999755859375,81.5199966430664,81.75,81.75,3434700
2011-02-01,82.05999755859375,83.5,82.05999755859375,83.3499984741211,83.3499984741211,4630900
2011-02-02,83.01000213623047,83.87999725341797,82.4000015258789,82.44999694824219,82.44999694824219,3616200
2011-02-03,82.30000305175781,83.38999938964844,82.20999908447266,83.0199966430664,83.0199966430664,2788300
2011-02-04,82.9000015258789,83.19000244140625,82.4800033569336,83.16999816894531,83.16999816894531,2582200
2011-02-07,83.27999877929688,84.11000061035156,83.27999877929688,84.0999984741211,84.0999984741211,3891200
2011-02-08,84.01000213623047,84.6500015258789,83.70999908447266,84.2699966430664,84.2699966430664,3593600
2011-02-09,83.88999938964844,84.18000030517578,83.3499984741211,83.88999938964844,83.88999938964844,4091100
2011-02-10,83.75,84.4800033569336,83.4000015258789,84.44999694824219,84.44999694824219,3216900
2011-02-11,84.2699966430664,84.95999908447266,83.66999816894531,84.91000366210938,84.91000366210938,3937200
2011-02-14,84.94000244140625,85.5,84.83999633789062,85.30000305175781,85.30000305175781,3177500
